188807,7435
189126,16158
189842,7328
191317,5734
192050,3471
192120,15355
192432,10466
192538,9298
193005,9557
193073,16216
193318,4409
195231,1776
196138,14083
197064,18511
198947,14000
199186,6365
199513,1327
200386,7779
200742,19382
200747,19283
200861,8335
200864,13681
202378,5910
202473,4611
202664,8094
203467,1985
204623,4238
206139,5532
206288,6485
206968,3944
207717,16751
208121,13980
209970,4421
213402,16762
214293,7759
214860,4438
217658,3723
217701,7737
218547,19410
219358,18688
219671,4652
219820,12217
221625,17488
223382,4358
223507,16804
224223,7150
224322,4518
225782,8270
225999,13894
227816,998
228610,14502
228657,4715
228710,8715
228904,2576
228958,5197
229385,9191
231082,8662
232336,4055
233347,5399
233948,4151
236465,3980
236793,13909
237642,13163
237662,7037
238903,3686
239587,8965
240637,13417
240738,15934
244907,7301
245165,11519
245250,13969
246909,2254
247182,14261
248493,16553
250993,1346
251478,17071
251757,16884
253269,3620
254476,13866
254671,9597
254800,3415
254980,9213
256060,14257
256218,4880
256412,18553
259291,675
260121,4634
261974,5747
262234,2079
262303,6343
262729,6219
262809,6870
262905,9933
263751,6207
264911,14498
266433,7305
266807,6347
268472,9600
283734,9055
292283,17617
293110,1719
293477,9606
293822,8495
294035,4982
294308,8659
294651,6326
294995,8491
295296,5077
296691,6548
297116,5520
297975,9610
298588,8832
300476,9938
301985,19450
302179,12635
304165,4760
304909,8800
308731,16757
310507,4230
311672,12247
311730,9613
312909,13652
313531,5142
313824,9616
314001,14270
316637,13494
316841,16894
317665,2534
317808,13733
320817,14443
322665,9628
324657,9631
329584,13528
330338,13975
331217,6129
332292,4514
332753,14176
333140,14208
334129,6203
334145,9634
335130,5111
337881,6650
339831,1128
340369,8532
341136,5123
343747,2683
344458,8926
347393,9000
350679,4079
354558,14436
356501,5108
356585,9942
359083,5598
360001,14339
361117,8338
361175,18312
361744,13696
361882,17622
362009,14311
362010,16754
363797,13217
365477,6267
365483,7406
367000,9649
367004,13140
368812,1244
370408,5438
374272,14376
377230,7825
379276,5524
381692,5565
385954,12600
386674,1676
387505,9947
388540,8343
390382,12018
391185,5864
395358,9950
396294,8608
396669,12105
401242,12145
401423,1319
402236,13886
402277,1828
402735,12985
402783,9655
404558,18556
406146,6304
406586,1343
409202,19157
409561,9658
415275,13770
416492,5459
417304,13890
419353,5468
420216,1857
423329,8980
423504,19217
425160,5954
426867,13312
428135,1286
428333,7083
429038,16800
429117,199
429479,8283
429697,17625
430471,3975
433915,4736
435345,9661
435415,6232
437238,8471
438485,9664
440433,9667
440474,14440
440883,9970
444990,5454
445680,16295
446195,16872
448501,16685
454707,1609
457957,1282
457964,2811
462197,12878
465109,9276
465877,8818
470163,13741
470279,17160
471427,1658
472368,8544
472783,7509
474837,7333
475901,13433
478153,6534
478270,1098
479755,5228
479875,19576
483354,7424
484875,14419
485507,14146
485639,3608
489264,8316
492082,8111
494907,11360
497793,16907
501906,16548
502195,3502
502568,9105
510704,5883
510722,3923
511550,1060
513964,5971
516014,837
516107,9088
516353,13425
518564,8690
518958,9121
520428,5541
520566,13358
521099,13920
521642,4442
521873,5842
522444,903
522554,9675
523507,4288
523728,14289
524068,5516
525146,12848
525341,3086
529567,2027
535367,3034
535399,7134
535704,2984
536314,6914
538202,8347
538960,12931
541049,12906
544031,12775
544224,5282
545521,18572
547668,5477
549248,9698
551655,2929
551842,6331
552870,16252
558690,1307
559551,2556
560242,8870
560499,1958
566885,3027
569587,13134
570625,13421
574106,2732
581678,13585
584182,12000
584888,792
587239,2778
591859,17764
592092,12963
592739,4059
592969,11152
595195,16768
604852,4561
606234,9704
611078,19453
612997,16039
613265,14457
614231,300
623303,8215
624591,9991
626714,11464
630105,18315
631158,9710
631529,8254
631539,4592
632232,451
635735,4144
635990,13177
637179,7415
637335,7622
646075,7802
652633,9715
657456,14060
657603,1138
657634,19456
658044,4283
659039,12527
661090,13972
661414,17979
669476,9725
672783,10592
674010,14199
674098,13913
678590,3612
679680,18694
679807,3695
682516,4111
683433,9029
685705,1384
693233,12033
695788,1862
698276,5577
698814,10598
698926,14274
699259,13079
701565,5297
701721,9729
702618,9733
704549,7489
710461,4717
711367,8265
712017,13716
714881,12665
716078,7912
718176,19416
721960,14034
722328,18618
723636,16047
725732,12662
725824,9736
727376,8480
727445,10010
731469,5449
736613,3316
738318,9748
740427,4352
740496,7215
740646,18575
741621,5119
745217,3201
757707,6187
758437,9751
759071,10023
768650,12686
769489,9759
771576,6227
771721,16795
772315,4976
775507,8274
779072,6816
779935,9772
787654,9033
788065,4368
797536,14227
798119,19164
806598,1889
813376,11189
821407,2270
822304,4247
825133,6047
825772,13774
830123,9800
832648,665
833042,3623
833346,12902
835038,13269
837149,5682
840962,13588
842174,5698
844372,3918
847745,11445
850793,8410
853262,7886
855280,7669
855722,5808
856705,12782
858739,4244
861839,10028
865109,18526
865159,10601
875783,2553
877614,5185
882015,8878
883840,67
900742,14416
900747,16683
907662,16536
911023,6034
911210,13744
912871,3892
913827,8468
915967,1421
917736,8475
926684,4998
930410,9
931681,1268
931876,4757
932357,7695
932570,13782
933418,5403
933677,8852
935594,11985
936860,86
941000,7594
943603,9814
943627,3544
947811,9823
949885,867
950655,16931
952246,17421
954308,7956
957072,12398
960847,15448
961317,7090
962142,9042
962729,5512
967958,13488
969605,16790
977600,4180
978333,16445
978556,13051
979093,13017
979917,3804
982941,4250
990358,3524
993378,17926
993785,4445
995139,14121
995784,13412
997043,16469
1004882,1088
1015360,16224
1017675,2148
1018875,16688
1029824,4267
1030439,3337
1032864,3744
1033550,16701
1033758,6463
1041557,5985
1045300,11592
1048407,1020
1057022,6355
1060644,14450
1061854,5949
1063145,4255
1068790,17808
1075408,8729
1075515,11573
1076749,7431
1079133,8540
1079597,8827
1090728,9844
1093338,14392
1101300,10068
1104537,4509
1109652,2648
1110613,18744
1114962,13672
1122208,3680
1127206,16968
1133745,13712
1135517,14549
1141205,9866
1141322,700
1144622,3505
1145839,9879
1146573,3531
1149479,6906
1151063,8554
1153894,16398
1155850,7401
1162289,7787
1172595,2450
1174398,12800
1174858,2521
1182059,4262
1189478,17982
1192361,16869
1197424,4328
1198724,16152
1199361,13127
1204316,13118
1205015,4712
1207243,17143
1209812,13440
1210358,18698
1212364,9897
1213539,3364
1217635,13564
1221484,624
1228117,8973
1236267,6174
1243832,9082
1244202,2715
1245508,446
1247112,13481
1248409,13444
1251326,4207
1258599,19288
1258664,11723
1263094,5073
1265899,1355
1267295,13067
1273067,520
1273252,5209
1278129,14194
1279717,9325
1280285,19291
1283018,5359
1294009,8778
1294868,10088
1298520,4430
1300514,7107
1304245,580
1310847,1459
1318966,19387
1324210,10098
1325637,18374
1326648,5032
1329328,1735
1330802,17771
1331947,10101
1332371,10108
1338335,7021
1339814,5762
1340020,1771
1344005,13985
1344517,2626
1345866,6735
1345957,13389
1347719,6053
1348493,10118
1349711,4979
1349749,12524
1350231,14098
1358510,16772
1364660,10121
1365945,822
1369491,16510
1371271,13194
1372444,1107
1373779,18118
1376782,5304
1382083,5944
1386701,1056
1387252,10137
1398995,12708
1400134,8023
1400376,3467
1405624,16266
1407876,12958
1419262,7205
1420647,10613
1423166,5509
1425195,12778
1428690,18631
1428975,1616
1434214,5022
1436137,6739
1437623,5626
1440401,1716
1441375,3657
1443890,3475
1443951,2782
1446389,4703
1447494,7486
1452472,14078
1454178,10143
1458834,10157
1460734,10160
1465046,5018
1465458,10618
1470548,1898
1473292,2297
1474521,10166
1477499,15896
1482677,19423
1482688,484
1485866,8693
1486759,5377
1492805,7446
1493547,10620
1495492,1823
1496188,13780
1498083,12037
1498789,5888
1505331,4547
1510401,7949
1517603,18121
1520272,5839
1532241,10196
1537275,10213
1537839,8922
1549230,10216
1553065,740
1553835,18910
1554539,5929
1562164,3333
1564021,8370
1565082,2125
1565540,4241
1565874,12420
1566356,17222
1569170,5176
1571536,7707
1573037,832
1575672,1074
1579504,10224
1583164,16848
1584830,10635
1584834,10240
1586377,4075
1590331,1395
1593007,10263
1594964,5162
1602194,14281
1606600,16610
1612301,10284
1613976,18167
1614734,6934
1620276,7441
1623616,10287
1623908,5269
1629393,1591
1635861,7512
1636289,3024
1637172,7643
1638155,16992
1638366,12023
1653413,881
1658244,602
1658505,9125
1659747,1597
1662707,6468
1663354,10306
1663384,10313
1664067,6191
1666273,4413
1666524,4011
1670916,10651
1675799,13456
1678359,19245
1678414,3588
1679977,14019
1686714,52
1694691,2301
1698150,8605
1700150,10323
1700287,9004
1720827,19087
1721857,12675
1737541,16032
1739816,17811
1746348,13233
1751407,7754
1753216,4272
1757088,19220
1758608,6352
1760678,8186
1767641,16604
1771931,8086
1778512,10660
1779678,10666
1784252,429
1785055,5555
1785754,10344
1786973,11720
1787532,4392
1790833,6058
1795513,5743
1796009,2846
1799404,4763
1813476,4660
1818187,19420
1821711,17637
1822651,3830
1829241,13166
1837087,3569
1837670,2218
1837929,13832
1838805,16585
1841397,10371
1851241,12307
1856145,17051
1858213,583
1858343,4739
1873853,2969
1875825,1925
1876176,17095
1880780,11282
1883755,3572
1892707,17987
1898491,6777
1899775,5729
1906168,17227
1918101,12571
1918160,16880
1932083,10397
1934437,16422
1935190,13072
1943283,1470
1943371,10402
1956082,9346
1969245,18170
1969568,19262
1972383,10679
1977168,19461
1984477,13328
1984477,17640
1996553,16086
1998138,4665
2000579,5611
2001362,18061
2002030,18634
2003888,10415
2004815,13264
2005020,10418
2007649,5615
2009676,18178
2017448,1702
2022909,5560
2032550,14015
2037311,1922
2038380,5266
2055288,16313
2071296,9201
2074392,13663
2074913,10428
2078397,16044
2085323,10695
2087484,7310
2102496,728
2105973,3984
2107382,18702
2109743,10698
2112041,17213
2113820,5351
2119757,19093
2119771,6196
2122876,10458
2126453,1664
2132910,7221
2134344,13229
2147572,3322
2152409,18530
2154453,13437
2158805,6253
2164594,14353
2165365,12352
2170028,2113
2183146,1125
2183877,6360
2186356,7648
2187124,11650
2190799,10471
2191031,14299
2195376,16322
2197293,8242
2197860,16580
2198180,3667
2202575,17076
2216720,13348
2216779,13900
2217519,19175
2224931,7810
2225446,12002
2232382,3954
2236143,17230
2239084,18026
2242194,8049
2247857,12521
2250304,12689
2254884,14161
2255379,10482
2256034,16934
2258860,2338
2268162,13248
2270477,203
2274182,8535
2281194,16921
2284599,10485
2299901,13206
2304167,18642
2315719,16121
2322171,680
2330958,73
2332255,10501
2343060,13137
2343419,2129
2344833,17237
2351443,3729
2353197,1722
2354007,4211
2355376,10516
2359283,9270
2360347,16533
2360435,13658
2364643,10519
2368592,10530
2370662,17491
2386064,2952
2387290,17495
2394319,4778
2403256,19305
2410237,2319
2411811,17080
2420111,10576
2422126,16060
2433448,15400
2436024,57
2438912,2258
2439122,18578
2439940,8350
2440365,19499
2444680,5903
2447220,3161
2448018,13174
2449003,12047
2469673,13392
2473270,6911
2478229,16337
2483832,17871
2487160,18133
2487703,3566
2496708,8105
2497608,14931
2509448,5354
2517907,3732
2525308,10713
2527698,551
2528704,15800
2533765,5992
2534045,4406
2538502,19005
2548828,5757
2558559,16012
2559362,19014
2560552,2545
2561075,13624
2562605,7970
2563584,17122
2564302,11217
2566890,6094
2567138,15793
2568389,896
2569643,17818
2570607,8330
2571733,16262
2573546,15790
2579444,11621
2581887,19186
2583848,4850
2598372,807
2607478,151
2611869,710
2613959,12324
2618910,19581
2632489,9247
2634720,1146
2645628,16083
2646691,2181
2647402,11317
2647631,6856
2658793,14945
2660410,7144
2668014,4107
2681471,11198
2686817,7906
2687092,18962
2687676,8114
2689296,17240
2697653,138
2698111,9096
2698497,1838
2700363,19225
2701786,10725
2702568,16245
2710337,18378
2711754,14831
2718501,17395
2718637,15901
2720962,2429
2721372,17247
2721848,13057
2727187,19229
2728479,182
2734894,17107
2736682,16090
2739324,13294
2755229,17174
2761855,18385
2762754,10732
2765808,5688
2767100,12501
2769101,17250
2770240,10735
2771807,3616
2775628,19586
2776526,16989
2783029,15777
2787442,2607
2797925,4985
2805627,13428
2809823,12005
2813266,2720
2819951,12177
2823334,1875
2840554,14674
2843439,8190
2849538,12915
2850387,19395
2853460,2697
2862769,2053
2864649,11794
2868406,18718
2874272,8075
2878033,14968
2885493,11337
2891056,15769
2894940,12638
2896847,15168
2914544,11595
2916608,8438
2917812,8313
2923322,1565
2930126,18219
2934199,4494
2935443,6666
2941088,2274
2946747,191
2955985,7920
2966482,6611
2978594,15748
2979890,19474
2981289,18971
2982106,18653
2985226,16188
2987058,1447
2989107,18433
2992632,5327
2994550,2821
2994688,18815
2995052,16556
3004663,18030
3013764,13076
3017316,1538
3018125,15737
3025627,18748
3030421,13468
3047271,18189
3047291,9282
3050901,3384
3053483,10744
3056058,15131
3062584,14203
3062917,11495
3064409,15113
3067192,14834
3083094,1791
3090198,2358
3097895,13380
3103704,4373
3108138,799
3112352,2680
3113542,11826
3120622,6744
3121083,19359
3123136,15340
3126244,15110
3138844,11791
3144984,14116
3159476,5387
3160484,15729
3163660,6394
3174157,7295
3177087,15860
3181625,15726
3184829,12823
3188819,16979
3190930,18199
3193072,10762
3198259,14601
3222202,7123
3223950,5643
3225411,6301
3226371,18831
3226491,12730
3228644,733
3235387,10765
3237068,17701
3242511,10768
3250554,18392
3260898,13097
3272307,1429
3277616,3112
3282856,9022
3284308,6823
3288015,13061
3288584,7872
3303501,15337
3317022,7882
3317742,15023
3320654,12693
3327347,5278
3344392,8845
3350954,15721
3355021,12382
3356154,18033
3356898,12857
3364816,17712
3371434,11872
3386743,7428
3393231,5444
3398268,13798
3399394,15944
3413839,6813
3420866,17047
3423666,9117
3425162,7934
3434200,16901
3434572,8564
3441312,19100
3445509,12535
3448899,15711
3450391,18139
3456221,15334
3459974,5426
3469223,9262
3488034,18399
3492046,17067
3497201,10771
3497672,974
3508032,15708
3508642,11302
3511553,17064
3514986,534
3517840,13272
3527566,3552
3534392,3051
3536943,6284
3547111,3228
3553330,11618
3555691,15135
3560641,11755
3582665,13124
3590250,17054
3590481,19593
3593171,3495
3597518,15696
3600709,15100
3601111,14621
3608175,1810
3615171,12437
3618784,17157
3622449,17878
3625923,11686
3627924,12890
3628137,17262
3629200,11214
3631798,12250
3635613,1501
3638987,16057
3644931,14581
3645778,18914
3656548,13561
3663649,16197
3665232,16342
3682287,652
3683208,4042
3688911,6340
3690852,11797
3691212,16303
3701374,15682
3709396,17719
3715507,15201
3719845,18004
3721560,19370
3727907,15678
3728525,10797
3731744,12978
3747491,4183
3750235,11695
3755205,11486
3755320,11969
3757636,17104
3761489,13906
3766510,2044
3768274,12765
3770545,18039
3774077,11195
3808067,17202
3808288,15675
3813161,10803
3836387,18042
3838058,13822
3845388,1851
3857556,11183
3874709,17060
3876759,4747
3879229,8985
3887640,15672
3890681,2347
3904679,6638
3910334,5829
3914674,5861
3920404,16519
3920717,19373
3925261,5259
3926775,15666
3931921,819
3937609,11186
3939916,13054
3952080,13064
3968490,17424
3971448,14764
3972175,14887
3983560,15996
3986534,13453
3988994,16064
4003364,17512
4016796,5899
4024155,16050
4028402,8364
4036307,15660
4041053,14964
4052132,15850
4054024,15657
4057261,14840
4057728,13121
4058775,15654
4060613,17521
4071738,397
4092858,12310
4095665,400
4102736,13323
4111397,18228
4112249,19376
4115693,18436
4119923,2479
4127399,2537
4133205,12313
4134638,780
4136158,18917
4143026,771
4145355,43
4167845,15649
4169858,5623
4172400,19020
4185543,4072
4199150,18988
4211469,19573
4218669,4115
4231910,15638
4246406,16426
4248406,13847
4256373,14659
4258542,13336
4270280,12026
4272514,17057
4278259,12788
4289771,15972
4294845,9359
4295216,7960
4300320,5321
4301248,2176
4333131,586
4336329,15624
4340562,6564
4341542,11963
4342269,19506
4345677,16545
4350442,14286
4352036,539
4356419,2418
4362449,11385
4366541,2091
4375340,16194
4384288,11717
4393307,419
4405987,1158
4417131,2644
4417627,94
4428618,14345
4436941,16664
4454662,12294
4456505,16376
4462590,121
4476717,11268
4486566,11952
4486918,10817
4497905,11165
4511987,13679
4548530,954
4581314,13020
4585285,18761
4589586,17827
4590598,14979
4597390,10830
4610319,16363
4617087,13520
4622696,1169
4639591,10834
4645688,743
4646868,18074
4665629,5784
4670481,13100
4679304,2334
4680579,5102
4691524,11135
4691699,14005
4692776,15433
4697926,12910
4702718,10837
4727092,14692
4728576,8227
4739300,9050
4745655,12584
4749239,7990
4749948,15614
4773580,6374
4775597,5940
4788569,5926
4794366,18663
4803989,11838
4805443,8561
4806646,12040
4818948,18456
4820727,15611
4821047,14775
4831180,13499
4841422,13581
4845755,8518
4847728,14467
4852352,7380
4858765,10842
4866008,13303
4875766,356
4903467,454
4904172,9343
4909302,9172
4914661,16209
4915663,18318
4917648,8297
4918656,19035
4921286,15602
4925073,5055
4926269,2694
4937639,15594
4957262,4338
4968767,242
4990402,7025
5007468,12973
5015213,4618
5019681,15366
5045834,17887
5054808,763
5075196,16734
5112509,19105
5125970,10860
5130180,3957
5130332,10863
5131763,18834
5132257,10866
5162434,10870
5181492,19546
5191640,14713
5198652,12108
5198970,1800
5205804,15588
5207750,517
5217869,5027
5252238,14598
5280143,17830
5293090,10873
5293767,17440
5293931,7819
5302070,19202
5302746,9351
5303524,6263
5316889,14266
5346125,18729
5350241,2240
5351194,4853
5358354,12678
5360072,14576
5378481,2981
5387829,16280
5401962,12062
5405338,12093
5443944,13627
5457521,15274
5463951,2034
5471423,3173
5472191,15369
5522322,18991
5524961,15960
5538310,12852
5541888,17890
5546991,19517
5548714,18843
5556302,12222
5564521,16678
5566323,19042
5574221,13801
5579396,1979
5583707,16115
5594316,15583
5605847,18081
5627049,17899
5657888,17409
5664203,17735
5685433,10876
5714779,16076
5723536,19116
5725375,17273
5753727,12881
5783062,7469
5791727,11297
5791913,16029
5801139,5105
5823896,2094
5837110,18049
5845907,15574
5853251,19119
5871082,17740
5877672,13607
5919394,7637
5924405,10879
5952344,14890
5957464,15055
5964249,11478
5987305,7198
6007694,18581
6011196,13602
6067387,10882
6091352,11467
6100464,18592
6108927,6256
6136602,11784
6140164,4127
6159706,3406
6183743,17276
6184783,18409
6191820,12159
6196919,2121
6211329,17536
6215995,15565
6216463,5913
6222718,13807
6224477,5716
6230001,2462
6234851,15561
6251799,17418
6267856,12461
6267932,17905
6301320,6898
6304961,11631
6305988,101
6306055,11766
6315300,12945
6334525,15104
6340319,17835
6363906,10885
6373191,1669
6380510,18231
6385031,18459
6395005,14461
6395885,19529
6407089,1349
6437718,12482
6438662,12050
6487183,14743
6496452,3010
6498740,18164
6508483,16395
6511075,14753
6515117,14103
6518459,18091
6523199,13748
6549456,17776
6559425,12808
6576777,13859
6582324,9303
6591091,11634
6604369,13882
6612328,16717
6626236,17539
6641841,1781
6656552,15150
6671854,15552
6672029,4550
6681842,16851
6682065,18673
6689347,17443
6691866,697
6694114,12151
6697396,3690
6702618,17551
6713063,15440
6716556,9273
6719484,6006
6733718,15107
6751044,5846
6770166,3433
6778436,17181
6785967,18999
6800465,11454
6830809,17284
6839175,16145
6867051,3726
6870601,11779
6896528,14508
6897075,15543
6906175,14747
6907269,11607
6917391,16067
6918717,14214
6926276,18736
6941612,17446
6941612,17415
6953665,14678
6972234,10900
6976869,6545
7005267,11862
7015877,12253
7029891,14854
7061478,13548
7068820,2972
7075415,4707
7082611,6281
7089614,18846
7093285,4233
7095692,18926
7100595,7925
7106729,17929
7117203,11803
7118330,12518
7121154,11451
7144761,19555
7148290,15311
7210970,14531
7218883,18857
7226926,5572
7242717,472
7242856,15536
7248117,17449
7257226,3276
7265535,266
7283252,16093
7286228,15523
7294420,12180
7299819,113
7304391,17743
7327491,10909
7336856,15509
7338948,14453
7345400,6384
7348060,16637
7370005,13935
7373310,15506
7376544,714
7377063,17146
7398904,10915
7401930,3710
7401996,16781
7416772,2277
7418571,15503
7422947,15228
7438674,17782
7440784,9228
7444594,15039
7447131,12751
7453652,19321
7458227,18863
7463256,12204
7471854,15253
7475347,10920
7482708,5342
7490876,16995
7496682,8856
7518824,16291
7525034,2884
7535396,4297
7536916,14837
7549329,11294
7563550,17199
7576457,14126
7584059,14544
7614144,8278
7620047,12816
7631875,16408
7641118,12434
7653034,14988
7659037,13450
7668290,16526
7689698,17566
7701852,2870
7710339,10930
7713809,13509
7734850,1208
7737900,14959
7751190,14131
7779454,7797
7780617,13024
7782662,14916
7784707,2735
7810283,17848
7831162,4927
7865753,17932
7867499,1363
7899345,7966
7912899,2787
7916094,13040
7916786,17452
7918467,5505
7931483,15207
7933665,4668
7933898,12805
7942626,15500
7947328,15087
7947836,17752
7953509,15487
7959555,10964
7959688,12395
7963758,6088
7963885,10971
7983290,13143
7985250,14817
7994036,2672
7994620,10974
7998316,6520
8007924,7157
8017601,12193
8020746,15084
8022895,1845
8034575,17463
8056362,15484
8075561,11398
8081229,15481
8094449,15470
8098947,11234
8103098,14750
8112147,17357
8135690,14591
8136704,15874
8138812,1993
8151321,3807
8158306,14723
8167973,892
8171747,12126
8174555,16808
8192181,17190
8194664,15467
8198062,12473
8200485,12075
8200894,3521
8204790,5604
8207024,18244
8220610,14851
8225076,18595
8226041,15999
8234939,14848
8269612,7843
8274181,18413
8281738,10977
8284018,16026
8285636,17571
8285716,3098
8288815,19540
8291584,18866
8293687,4308
8304004,6308
8329068,6537
8353692,17288
8357968,14921
8365746,6861
8368944,2413
8372862,11663
8379113,14464
8414504,14188
8415050,7189
8434224,13203
8444599,4566
8452584,3579
8455691,16940
8463576,2738
8474894,16256
8476027,15917
8489391,2015
8514272,14522
8515284,15857
8542087,17574
8546342,14828
8563990,13000
8584026,15921
8584503,14304
8590046,236
8600809,8787
8603967,17291
8616617,16927
8642696,14250
8647412,8000
8670455,18100
8676448,15464
8694191,15455
8698116,6145
8704899,11430
8711717,16356
8717396,11848
8717419,16310
8721136,17789
8723341,17298
8758988,2454
8768023,12336
8780180,12466
8845781,17151
8863803,12741
8864716,16976
8867181,12185
8876060,10998
8876073,15296
8907097,11980
8927236,6454
8946153,12330
8948394,11312
8964137,18775
8975246,7218
8993175,18326
9008894,13993
9013717,5233
9026141,12867
9027020,802
9043595,3889
9061582,7042
9071251,11001
9077098,1473
9087322,169
9090630,4156
9093427,4454
9096912,13558
9133922,7243
9157571,14824
9173946,8059
9209750,1522
9238630,4416
9245922,1544
9253567,18110
9258111,8881
9259898,13787
9262797,17005
9318985,15882
9331898,15036
9333036,17314
9334883,15451
9371902,17041
9373873,1685
9411169,13091
9473113,18337
9486146,16015
9519072,4095
9535202,11009
9546862,17792
9547820,4503
9571898,2641
9591596,12327
9661561,14821
9676597,5243
9691880,11012
9720588,11015
9735267,3707
9739283,13637
9777968,2767
9808215,14845
9821783,15445
9826358,13956
9829780,3907
9833776,16070
9853075,17749
9895671,6123
9959800,14183
9963466,12545
9968722,16179
9977083,14413
9979208,11373
10005105,18784
10036623,19431
10040349,18115
10051648,13535
10072459,16499
10084421,17746
10117638,1784
10127660,11024
10145569,6978
10175520,17028
10192929,12785
10210332,3037
10211587,15326
10213840,18213
10228224,2999
10229460,2632
10253884,2712
10267149,19270
10275930,15329
10282046,14046
10298805,3352
10305431,19232
10313509,19436
10328065,329
10333464,18255
10357353,6042
10380787,14158
10381537,16912
10382173,2501
10456990,12839
10467472,5666
10471995,16202
10484595,11027
10500154,16277
10521131,636
10523215,4084
10544441,12333
10548555,19564
10563350,14634
10568159,11034
10582124,16486
10583533,11044
10583704,5370
10587444,7767
10665590,6558
10671402,12614
10698856,6982
10712781,7532
10735998,2305
10762171,8300
10823525,2725
10834913,11610
10838994,6511
10840537,3304
10843416,14556
10874053,17330
10877301,13238
10879839,5407
10941605,19235
10961231,16221
10998342,1878
11006386,14697
11008664,160
11012159,11064
11023313,15323
11041218,18599
11050908,17950
11057176,17953
11066289,9241
11077986,18533
11092923,2105
11094929,16937
11099212,18484
11101147,15263
11139269,12304
11141523,7419
11141999,4015
11150269,11831
11176803,12762
11206556,11077
11212241,17333
11229381,11087
11233154,9330
11248509,17801
11249693,11645
11250103,19477
11282467,14942
11289884,19002
11310502,17864
11314316,14899
11323611,11943
11333798,11800
11337476,2907
11340798,7944
11350443,2613
11366793,2934
11390346,14566
11395017,15221
11426671,13031
11453013,12923
11465801,13115
11467230,18426
11468882,11815
11473516,19440
11477922,17586
11480057,16319
11514384,14706
11547932,11178
11561878,14505
11591315,2082
11612645,12554
11654844,17805
11691452,16613
11694290,15969
11732908,16513
11733772,19328
11737760,2062
11740824,11676
11771864,1914
11795641,14999
11799242,4681
11804792,8933
11811279,13926
11847613,7570
11849439,4671
11852609,2622
11854483,4831
11884781,15175
11890495,16401
11918556,15126
11933210,16142
11944370,11291
11946323,12056
11985733,7628
12004238,13727
12015538,11808
12015546,16168
12045090,13569
12045510,11613
12076517,14681
12091535,13572
12117216,11097
12129460,11210
12131579,16950
12151699,1976
12172933,16171
12185766,19066
12191888,15240
12218820,18944
12239863,15157
12271511,7676
12301774,13400
12319593,7183
12327617,9372
12339569,16475
12343020,3930
12345197,5214
12346367,15008
12348584,2385
